2691 Event(s) in Catalog:
2021-11-25T11:06:55.004195Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-25T10:15:09.475187Z |  +4.502, +135.623 | 2.0  MW | manual
2021-11-25T07:27:13.106000Z |  +4.502, +135.623 | automatic
2021-11-25T07:05:32.606000Z |  +4.502, +135.623 | automatic
2021-11-24T06:58:40.585000Z |  +4.502, +135.623 | automatic
2021-11-24T06:42:26.785000Z |  +4.502, +135.623 | automatic
2021-11-24T06:29:06.285000Z |  +4.502, +135.623 | automatic
2021-11-23T09:25:28.753194Z |  +4.502, +135.623 | 2.0  MW | manual
2021-11-23T07:39:21.611737Z |  +4.502, +135.623 | manual
2021-11-23T06:18:09.485000Z |  +4.502, +135.623 | automatic
2021-11-23T06:15:13.935000Z |  +4.502, +135.623 | automatic
2021-11-23T05:54:56.885000Z |  +4.502, +135.623 | automatic
2021-11-23T05:28:26.985000Z |  +4.502, +135.623 | automatic
2021-11-23T04:20:28.125901Z |  +4.502, +135.623 | manual
2021-11-22T08:00:01.417264Z |  +4.502, +135.623 | manual
2021-11-22T07:00:54.033918Z |  +4.502, +135.623 | 1.8  MW | manual
2021-11-22T06:32:43.272796Z |  +4.502, +135.623 | manual
2021-11-22T05:14:27.385000Z |  +4.502, +135.623 | automatic
2021-11-22T03:53:48.385000Z |  +4.502, +135.623 | automatic
2021-11-22T03:39:38.995523Z |  +4.502, +135.623 | manual
2021-11-22T00:37:24.135000Z |  +4.502, +135.623 | automatic
2021-11-21T10:36:41.133939Z |  +4.502, +135.623 | manual
2021-11-21T07:15:27.712679Z |  +4.502, +135.623 | 1.7  MW | manual
2021-11-21T06:18:19.335000Z |  +4.502, +135.623 | automatic
2021-11-21T05:20:42.861335Z |  +4.502, +135.623 | 1.7  MW | manual
2021-11-21T04:38:50.435000Z |  +4.502, +135.623 | automatic
2021-11-21T03:46:03.120480Z |  +4.502, +135.623 | manual
2021-11-20T07:46:48.660601Z |  +4.502, +135.623 | 1.7  MW | manual
2021-11-20T07:04:05.666627Z |  +4.502, +135.623 | 1.8  MW | manual
2021-11-20T05:16:07.974583Z |  +4.502, +135.623 | manual
2021-11-20T04:21:50.885000Z |  +4.502, +135.623 | automatic
2021-11-20T04:17:22.235000Z |  +4.502, +135.623 | automatic
2021-11-20T04:12:44.949951Z |  +4.502, +135.623 | manual
2021-11-20T03:55:06.285000Z |  +4.502, +135.623 | automatic
2021-11-19T11:40:11.957030Z |  +4.502, +135.623 | 2.3  MW | manual
2021-11-19T05:17:14.922189Z |  +4.502, +135.623 | manual
2021-11-19T04:13:48.733000Z |  +4.502, +135.623 | automatic
2021-11-19T04:07:45.257935Z |  +4.502, +135.623 | 1.8  MW | manual
2021-11-19T03:13:19.683000Z |  +4.502, +135.623 | automatic
2021-11-18T03:49:53.762820Z |  +4.502, +135.623 | 1.6  MW | manual
2021-11-18T03:23:38.134022Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-18T02:55:22.133000Z |  +4.502, +135.623 | automatic
2021-11-18T01:25:52.759961Z |  +4.502, +135.623 | manual
2021-11-17T04:26:48.021871Z |  +4.502, +135.623 | manual
2021-11-17T02:59:04.533000Z |  +4.502, +135.623 | automatic
2021-11-17T02:26:26.883000Z |  +4.502, +135.623 | automatic
2021-11-17T02:26:07.911178Z |  +4.502, +135.623 | manual
2021-11-17T01:59:37.733000Z |  +4.502, +135.623 | automatic
2021-11-17T01:54:43.083000Z |  +4.502, +135.623 | automatic
2021-11-16T04:09:32.879868Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-16T03:48:59.407496Z |  +4.502, +135.623 | 1.8  MW | manual
2021-11-16T01:52:53.833000Z |  +4.502, +135.623 | automatic
2021-11-16T01:17:44.103081Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-16T00:49:31.757714Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-15T03:57:49.865772Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-15T02:00:35.694638Z |  +4.502, +135.623 | 1.8  MW | manual
2021-11-15T01:38:01.927451Z |  +4.502, +135.623 | manual
2021-11-15T00:40:31.010821Z |  +4.502, +135.623 | manual
2021-11-15T00:17:15.733000Z |  +4.502, +135.623 | automatic
2021-11-14T03:24:25.479129Z |  +4.502, +135.623 | 2.1  MW | manual
2021-11-14T02:15:32.555350Z |  +4.502, +135.623 | 2.3  MW | manual
2021-11-14T01:49:52.155000Z |  +4.502, +135.623 | automatic
2021-11-13T23:52:40.055000Z |  +4.502, +135.623 | automatic
2021-11-13T23:34:28.203232Z |  +4.502, +135.623 | 2.0  MW | manual
2021-11-13T00:03:53.305000Z |  +4.502, +135.623 | automatic
2021-11-12T23:15:33.705000Z |  +4.502, +135.623 | automatic
2021-11-12T23:14:40.605000Z |  +4.502, +135.623 | automatic
2021-11-12T21:50:16.594596Z |  +4.502, +135.623 | manual
2021-11-12T00:39:53.802720Z |  +4.502, +135.623 | manual
2021-11-11T22:37:32.905000Z |  +4.502, +135.623 | automatic
2021-11-11T21:40:42.952596Z |  +4.502, +135.623 | manual
2021-11-11T19:14:04.155000Z |  +4.502, +135.623 | automatic
2021-11-10T20:07:51.719236Z |  +4.502, +135.623 | manual
2021-11-10T19:32:58.407646Z |  +4.502, +135.623 | 2.0  MW | manual
2021-11-10T18:06:12.455000Z |  +4.502, +135.623 | automatic
2021-11-10T04:46:22.005000Z |  +4.502, +135.623 | automatic
2021-11-10T00:47:09.469096Z |  +4.502, +135.623 | manual
2021-11-09T23:56:59.675394Z |  +4.502, +135.623 | 2.0  MW | manual
2021-11-09T23:42:08.205000Z |  +4.502, +135.623 | automatic
2021-11-09T23:26:28.875085Z |  +4.502, +135.623 | manual
2021-11-09T21:19:46.155000Z |  +4.502, +135.623 | automatic
2021-11-09T00:07:36.038559Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-08T21:48:40.544561Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-08T20:47:12.466714Z |  +4.502, +135.623 | 1.6  MW | manual
2021-11-08T20:35:06.348000Z |  +4.502, +135.623 | automatic
2021-11-08T19:34:59.713672Z |  +4.502, +135.623 | manual
2021-11-07T23:56:35.808873Z |  +4.502, +135.623 | manual
2021-11-07T22:54:34.873153Z |  +4.502, +135.623 | manual
2021-11-07T22:00:15.254098Z |  -1.099, +165.311 | 3.0  MbS | manual
2021-11-07T21:33:10.648000Z |  +4.502, +135.623 | automatic
2021-11-07T20:55:11.748000Z |  +4.502, +135.623 | automatic
2021-11-07T20:48:48.970191Z |  +4.502, +135.623 | manual
2021-11-07T20:23:00.700903Z |  +4.502, +135.623 | manual
2021-11-07T19:41:19.648000Z |  +4.502, +135.623 | automatic
2021-11-07T19:06:46.979987Z |  +4.502, +135.623 | 1.8  MW | manual
2021-11-07T00:23:29.172467Z |  +4.502, +135.623 | 2.3  MW | manual
2021-11-06T21:29:38.508845Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-06T21:01:26.241856Z |  +4.502, +135.623 | manual
2021-11-06T20:03:44.698000Z |  +4.502, +135.623 | automatic
2021-11-06T20:03:13.544495Z |  +4.502, +135.623 | manual
2021-11-06T19:49:31.328248Z |  +4.502, +135.623 | manual
2021-11-06T19:37:48.835369Z |  +4.502, +135.623 | manual
2021-11-06T19:14:32.269978Z |  +4.502, +135.623 | manual
2021-11-06T18:49:01.948000Z |  +4.502, +135.623 | automatic
2021-11-06T16:54:15.278383Z |  +4.502, +135.623 | 2.8  MW | manual
2021-11-05T21:02:55.285685Z |  +4.502, +135.623 | manual
2021-11-05T20:43:14.794644Z |  +4.502, +135.623 | manual
2021-11-05T19:55:23.201428Z |  +4.502, +135.623 | manual
2021-11-05T19:08:22.598000Z |  +4.502, +135.623 | automatic
2021-11-05T00:02:23.330100Z |  +4.502, +135.623 | 1.7  MW | manual
2021-11-04T20:13:16.753503Z |  +4.502, +135.623 | manual
2021-11-04T18:00:59.548000Z |  +4.502, +135.623 | automatic
2021-11-04T17:22:03.970474Z |  +4.502, +135.623 | manual
2021-11-04T16:18:33.823927Z |  +4.502, +135.623 | manual
2021-11-04T01:39:04.856419Z |  +4.502, +135.623 | 2.4  MW | manual
2021-11-03T20:12:47.570733Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-03T19:29:40.080417Z |  +4.502, +135.623 | 1.7  MW | manual
2021-11-03T18:09:41.248000Z |  +4.502, +135.623 | automatic
2021-11-03T17:46:19.448000Z |  +4.502, +135.623 | automatic
2021-11-03T17:38:02.916703Z |  +4.502, +135.623 | 1.9  MW | manual
2021-11-03T16:43:55.748000Z |  +4.502, +135.623 | automatic
2021-11-03T16:13:55.628165Z |  +4.502, +135.623 | manual
2021-11-03T14:53:08.248000Z |  +4.502, +135.623 | automatic
2021-11-02T17:28:49.848000Z |  +4.502, +135.623 | automatic
2021-11-02T16:48:59.248000Z |  +4.502, +135.623 | automatic
2021-11-02T16:45:30.896466Z |  +4.502, +135.623 | manual
2021-11-02T15:01:34.389717Z |  +4.502, +135.623 | 2.0  MW | manual
2021-11-02T13:33:00.798000Z |  +4.502, +135.623 | automatic
2021-11-01T16:29:40.098000Z |  +4.502, +135.623 | automatic
2021-11-01T15:24:07.348000Z |  +4.502, +135.623 | automatic
2021-11-01T14:19:00.638933Z |  +4.502, +135.623 | 2.0  MW | manual
2021-11-01T13:44:29.398000Z |  +4.502, +135.623 | automatic
2021-10-31T16:25:46.656009Z |  +4.502, +135.623 | manual
2021-10-31T15:32:13.098000Z |  +4.502, +135.623 | automatic
2021-10-31T13:17:33.848000Z |  +4.502, +135.623 | automatic
2021-10-30T17:27:18.756657Z |  +4.502, +135.623 | 2.0  MW | manual
2021-10-30T16:37:27.910783Z |  +4.502, +135.623 | manual
2021-10-30T14:32:25.948000Z |  +4.502, +135.623 | automatic
2021-10-30T13:56:44.537738Z |  +4.502, +135.623 | 2.1  MW | manual
2021-10-30T13:00:21.175877Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-29T16:14:25.453174Z |  +4.502, +135.623 | 3.0  MbS | manual
2021-10-29T14:07:55.767000Z |  +4.502, +135.623 | automatic
2021-10-29T13:18:26.638272Z |  +4.502, +135.623 | manual
2021-10-28T16:16:06.803057Z |  +4.502, +135.623 | manual
2021-10-28T14:49:08.633482Z |  +4.502, +135.623 | manual
2021-10-28T13:20:50.367000Z |  +4.502, +135.623 | automatic
2021-10-28T11:16:03.867000Z |  +4.502, +135.623 | automatic
2021-10-28T11:09:40.362213Z |  +4.502, +135.623 | 1.7  MW | manual
2021-10-27T21:37:27.573768Z |  +4.502, +135.623 | manual
2021-10-27T16:15:49.830305Z |  +4.502, +135.623 | 1.8  MW | manual
2021-10-27T15:42:31.292397Z |  +4.502, +135.623 | manual
2021-10-27T14:20:54.137225Z |  +4.502, +135.623 | manual
2021-10-27T12:46:48.217000Z |  +4.502, +135.623 | automatic
2021-10-26T15:28:48.257906Z |  +4.502, +135.623 | manual
2021-10-26T12:34:08.759077Z |  +4.502, +135.623 | manual
2021-10-26T11:46:05.867000Z |  +4.502, +135.623 | automatic
2021-10-26T11:43:11.184055Z |  +4.502, +135.623 | manual
2021-10-26T10:11:05.067000Z |  +4.502, +135.623 | automatic
2021-10-25T14:44:11.533892Z |  +4.502, +135.623 | 1.8  MW | manual
2021-10-25T12:07:19.325869Z |  +4.502, +135.623 | 1.7  MW | manual
2021-10-25T11:23:25.673609Z |  +4.502, +135.623 | manual
2021-10-25T11:14:53.667000Z |  +4.502, +135.623 | automatic
2021-10-25T09:56:03.697749Z |  +4.502, +135.623 | manual
2021-10-25T09:30:13.717000Z |  +4.502, +135.623 | automatic
2021-10-25T09:20:29.311560Z |  +4.502, +135.623 | 1.6  MW | manual
2021-10-24T20:34:17.145727Z |  +4.502, +135.623 | manual
2021-10-24T17:44:11.777611Z |  +4.502, +135.623 | manual
2021-10-24T14:58:43.872285Z |  +4.502, +135.623 | 2.2  MW | manual
2021-10-24T13:19:21.181562Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-24T11:03:53.420000Z |  +4.502, +135.623 | automatic
2021-10-24T10:03:11.870000Z |  +4.502, +135.623 | automatic
2021-10-24T09:42:58.412070Z |  +4.502, +135.623 | manual
2021-10-24T09:20:13.843379Z |  +4.502, +135.623 | 2.0  MW | manual
2021-10-23T18:21:42.661850Z |  +4.502, +135.623 | 3.0  MW | manual
2021-10-23T12:45:11.793684Z |  +4.502, +135.623 | manual
2021-10-23T11:30:14.962963Z |  +4.502, +135.623 | manual
2021-10-23T10:09:21.220000Z |  +4.502, +135.623 | automatic
2021-10-22T10:45:21.182371Z |  +4.502, +135.623 | manual
2021-10-22T09:30:18.220000Z |  +4.502, +135.623 | automatic
2021-10-22T09:22:35.156002Z |  +4.502, +135.623 | manual
2021-10-22T09:02:54.827659Z |  +4.502, +135.623 | 1.6  MW | manual
2021-10-22T08:05:44.170000Z |  +4.502, +135.623 | automatic
2021-10-21T12:46:39.325365Z |  +4.502, +135.623 | 2.0  MW | manual
2021-10-21T10:38:27.585685Z |  +4.502, +135.623 | manual
2021-10-21T09:51:27.470000Z |  +4.502, +135.623 | automatic
2021-10-21T07:40:25.287904Z |  +4.502, +135.623 | 1.6  MW | manual
2021-10-21T07:06:29.420000Z |  +4.502, +135.623 | automatic
2021-10-20T10:27:41.963511Z |  +4.502, +135.623 | 2.0  MW | manual
2021-10-20T08:22:51.053546Z |  +4.502, +135.623 | 1.5  MW | manual
2021-10-19T09:37:32.991128Z |  +4.502, +135.623 | 2.1  MW | manual
2021-10-19T05:48:34.618000Z |  +4.502, +135.623 | automatic
2021-10-18T14:03:56.138651Z |  +4.502, +135.623 | manual
2021-10-18T11:34:59.944612Z |  +4.502, +135.623 | manual
2021-10-18T07:50:07.805327Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-18T06:50:04.268000Z |  +4.502, +135.623 | automatic
2021-10-18T06:08:40.336382Z |  +4.502, +135.623 | 1.6  MW | manual
2021-10-18T04:34:02.868000Z |  +4.502, +135.623 | automatic
2021-10-17T10:28:32.655200Z |  +4.502, +135.623 | manual
2021-10-17T09:21:49.211438Z |  +4.502, +135.623 | 1.8  MW | manual
2021-10-17T08:28:10.541589Z |  +4.502, +135.623 | manual
2021-10-17T08:11:46.362520Z |  +4.502, +135.623 | 1.6  MW | manual
2021-10-17T06:20:23.452630Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-17T05:59:52.818000Z |  +4.502, +135.623 | automatic
2021-10-17T04:24:43.918000Z |  +4.502, +135.623 | automatic
2021-10-17T04:08:18.718000Z |  +4.502, +135.623 | automatic
2021-10-16T08:52:49.484819Z |  +4.502, +135.623 | 1.6  MW | manual
2021-10-16T08:04:28.812436Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-16T06:42:35.022933Z |  +4.502, +135.623 | 2.1  MW | manual
2021-10-16T06:20:54.074321Z |  +4.502, +135.623 | manual
2021-10-16T04:37:21.707258Z |  +4.502, +135.623 | manual
2021-10-16T03:20:39.418000Z |  +4.502, +135.623 | automatic
2021-10-15T07:50:43.477690Z |  +4.502, +135.623 | 2.2  MW | manual
2021-10-15T07:26:40.933803Z |  +4.502, +135.623 | manual
2021-10-15T07:00:26.355797Z |  +4.502, +135.623 | 1.7  MW | manual
2021-10-15T06:13:19.854300Z |  +4.502, +135.623 | manual
2021-10-15T04:25:37.016054Z |  +4.502, +135.623 | manual
2021-10-15T03:38:56.718000Z |  +4.502, +135.623 | automatic
2021-10-14T10:20:36.502254Z |  +4.502, +135.623 | manual
2021-10-14T05:58:20.206396Z |  +4.502, +135.623 | 2.0  MW | manual
2021-10-14T05:11:55.575002Z |  +4.502, +135.623 | 1.7  MW | manual
2021-10-14T04:05:14.913544Z |  +4.502, +135.623 | 1.6  MW | manual
2021-10-14T02:12:44.237000Z |  +4.502, +135.623 | automatic
2021-10-13T06:02:34.712956Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-13T05:42:58.152914Z |  +4.502, +135.623 | manual
2021-10-13T02:28:05.061400Z |  +4.502, +135.623 | 1.7  MW | manual
2021-10-13T01:14:43.237000Z |  +4.502, +135.623 | automatic
2021-10-12T07:48:33.705080Z |  +4.502, +135.623 | 1.8  MW | manual
2021-10-12T05:22:37.275225Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-12T02:53:17.511066Z |  +4.502, +135.623 | 2.0  MW | manual
2021-10-12T02:06:53.469124Z |  +4.502, +135.623 | manual
2021-10-12T01:40:16.637000Z |  +4.502, +135.623 | automatic
2021-10-12T00:16:25.287000Z |  +4.502, +135.623 | automatic
2021-10-11T23:14:29.105382Z | +17.381, +164.114 | manual
2021-10-11T08:46:47.950161Z |  +4.502, +135.623 | manual
2021-10-11T04:54:33.104484Z |  +4.502, +135.623 | 1.7  MW | manual
2021-10-11T01:03:35.237000Z |  +4.502, +135.623 | automatic
2021-10-10T04:59:59.399544Z |  +4.502, +135.623 | 1.8  MW | manual
2021-10-10T04:32:37.081431Z |  +4.502, +135.623 | 1.8  MW | manual
2021-10-10T01:57:35.873235Z |  +4.502, +135.623 | 1.7  MW | manual
2021-10-10T00:38:58.497184Z |  +4.502, +135.623 | manual
2021-10-09T23:14:34.137000Z |  +4.502, +135.623 | automatic
2021-10-09T04:04:57.977023Z |  +4.502, +135.623 | manual
2021-10-09T02:55:04.467897Z |  +4.502, +135.623 | manual
2021-10-09T01:49:26.911166Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-08T23:11:35.740000Z |  +4.502, +135.623 | automatic
2021-10-08T06:14:30.325706Z |  +4.502, +135.623 | 2.4  MW | manual
2021-10-08T00:32:00.377635Z |  +4.502, +135.623 | manual
2021-10-08T00:03:19.592479Z |  +4.502, +135.623 | manual
2021-10-07T22:01:26.240000Z |  +4.502, +135.623 | automatic
2021-10-07T08:31:52.623570Z |  +4.502, +135.623 | manual
2021-10-07T02:21:23.141588Z |  +4.502, +135.623 | manual
2021-10-07T00:42:24.859445Z |  +4.502, +135.623 | manual
2021-10-07T00:28:25.406294Z |  +4.502, +135.623 | manual
2021-10-06T22:15:25.940000Z |  +4.502, +135.623 | automatic
2021-10-06T22:12:19.313507Z |  +4.502, +135.623 | 2.1  MW | manual
2021-10-06T03:22:48.856420Z |  +4.502, +135.623 | manual
2021-10-06T02:58:26.294947Z |  +4.502, +135.623 | manual
2021-10-05T21:59:07.941468Z |  +4.502, +135.623 | manual
2021-10-05T21:40:21.540000Z |  +4.502, +135.623 | automatic
2021-10-05T09:26:42.576676Z |  +4.502, +135.623 | 1.8  MW | manual
2021-10-05T01:16:47.470231Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-05T00:27:34.894115Z |  +4.502, +135.623 | manual
2021-10-04T22:09:28.890976Z |  +4.502, +135.623 | manual
2021-10-04T21:31:00.740000Z |  +4.502, +135.623 | automatic
2021-10-04T21:18:57.946802Z |  +4.502, +135.623 | manual
2021-10-04T20:22:54.592012Z |  +4.502, +135.623 | 1.7  MW | manual
2021-10-04T04:52:29.248537Z |  +2.611, +163.105 | manual
2021-10-04T01:37:53.210977Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-03T21:33:04.514000Z |  +4.502, +135.623 | automatic
2021-10-03T19:15:57.864000Z |  +4.502, +135.623 | automatic
2021-10-03T01:14:33.004921Z |  +4.502, +135.623 | manual
2021-10-02T22:16:05.577032Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-02T19:50:02.014000Z |  +4.502, +135.623 | automatic
2021-10-02T19:31:44.956766Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-02T19:06:46.264000Z |  +4.502, +135.623 | automatic
2021-10-02T01:05:54.183524Z |  +4.502, +135.623 | 1.9  MW | manual
2021-10-02T00:29:27.840413Z |  +4.502, +135.623 | 3.3  MbS | manual
2021-10-01T22:55:45.509580Z |  +4.502, +135.623 | manual
2021-10-01T21:06:42.451875Z |  +4.502, +135.623 | manual
2021-10-01T20:50:28.076045Z |  +4.502, +135.623 | manual
2021-10-01T19:20:18.064000Z |  +4.502, +135.623 | automatic
2021-10-01T00:13:54.744090Z |  +4.502, +135.623 | 2.1  MW | manual
2021-09-30T23:16:16.216190Z |  +4.502, +135.623 | 2.0  MW | manual
2021-09-30T19:44:30.665292Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-30T18:52:35.582829Z |  +4.502, +135.623 | manual
2021-09-30T18:28:49.764000Z |  +4.502, +135.623 | automatic
2021-09-30T17:52:38.464000Z |  +4.502, +135.623 | automatic
2021-09-29T21:33:30.582121Z |  +4.502, +135.623 | manual
2021-09-29T18:05:29.514000Z |  +4.502, +135.623 | automatic
2021-09-29T17:56:53.209249Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-28T22:12:58.566546Z |  +4.502, +135.623 | 2.1  MW | manual
2021-09-28T21:09:58.545781Z |  +4.502, +135.623 | manual
2021-09-28T18:18:18.608711Z |  +4.502, +135.623 | manual
2021-09-28T17:24:28.829712Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-28T17:11:17.424000Z |  +4.502, +135.623 | automatic
2021-09-28T16:14:57.424000Z |  +4.502, +135.623 | automatic
2021-09-27T18:38:31.808967Z |  +4.502, +135.623 | 1.6  MW | manual
2021-09-27T17:56:19.149533Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-27T16:11:23.724000Z |  +4.502, +135.623 | automatic
2021-09-26T23:19:14.478901Z |  +4.502, +135.623 | 2.3  MW | manual
2021-09-26T20:03:15.389730Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-26T18:33:31.106786Z |  +4.502, +135.623 | manual
2021-09-26T17:04:48.510119Z |  +4.502, +135.623 | 2.1  MW | manual
2021-09-26T16:36:45.884067Z |  +4.502, +135.623 | manual
2021-09-26T14:54:05.174000Z |  +4.502, +135.623 | automatic
2021-09-25T15:13:03.158210Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-25T15:06:51.024000Z |  +4.502, +135.623 | automatic
2021-09-24T18:17:44.313580Z |  +4.502, +135.623 | manual
2021-09-24T17:37:43.929793Z |  +4.502, +135.623 | manual
2021-09-24T17:15:42.736252Z |  +4.502, +135.623 | manual
2021-09-24T14:34:49.274000Z |  +4.502, +135.623 | automatic
2021-09-24T13:56:46.358642Z |  +4.502, +135.623 | 1.7  MW | manual
2021-09-24T13:43:34.824000Z |  +4.502, +135.623 | automatic
2021-09-23T15:35:44.894387Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-23T13:51:24.521000Z |  +4.502, +135.623 | automatic
2021-09-23T00:21:40.165032Z |  +4.502, +135.623 | manual
2021-09-22T18:14:36.766826Z |  +4.502, +135.623 | manual
2021-09-22T16:26:18.088058Z |  +4.502, +135.623 | manual
2021-09-22T15:36:05.725968Z |  +4.502, +135.623 | 2.2  MW | manual
2021-09-22T14:53:01.750296Z |  +4.502, +135.623 | 1.7  MW | manual
2021-09-21T12:35:53.071000Z |  +4.502, +135.623 | automatic
2021-09-21T12:24:27.721000Z |  +4.502, +135.623 | automatic
2021-09-20T12:47:14.758718Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-20T11:57:15.271000Z |  +4.502, +135.623 | automatic
2021-09-19T16:28:00.455056Z |  +4.502, +135.623 | manual
2021-09-19T14:16:13.862152Z |  +4.502, +135.623 | manual
2021-09-19T13:40:48.051927Z |  +4.502, +135.623 | manual
2021-09-19T13:20:37.088650Z |  +4.502, +135.623 | manual
2021-09-19T10:39:16.813893Z |  +4.502, +135.623 | manual
2021-09-18T19:09:51.701867Z |  +4.502, +135.623 | manual
2021-09-18T17:46:20.639751Z | +23.588,  -88.927 | 4.7  MbS | manual
2021-09-18T14:59:33.546794Z |  +4.502, +135.623 | manual
2021-09-18T13:29:29.184012Z |  +4.502, +135.623 | 2.2  MW | manual
2021-09-18T11:42:29.862552Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-18T10:32:35.523000Z |  +4.502, +135.623 | automatic
2021-09-18T10:14:54.521407Z |  +4.502, +135.623 | manual
2021-09-17T14:29:14.279368Z |  +4.502, +135.623 | manual
2021-09-17T11:58:32.449148Z |  +4.502, +135.623 | manual
2021-09-17T09:56:40.273000Z |  +4.502, +135.623 | automatic
2021-09-17T08:59:43.273000Z |  +4.502, +135.623 | automatic
2021-09-16T14:39:49.351756Z |  +4.502, +135.623 | manual
2021-09-16T13:07:21.792443Z |  +4.502, +135.623 | manual
2021-09-16T12:21:10.496236Z |  +4.502, +135.623 | 2.1  MW | manual
2021-09-16T09:02:07.223000Z |  +4.502, +135.623 | automatic
2021-09-15T08:33:46.723000Z |  +4.502, +135.623 | automatic
2021-09-15T07:45:11.573000Z |  +4.502, +135.623 | automatic
2021-09-14T07:52:54.673000Z |  +4.502, +135.623 | automatic
2021-09-14T07:42:00.573000Z |  +4.502, +135.623 | automatic
2021-09-13T19:31:15.973801Z |  +4.502, +135.623 | 2.3  MW | manual
2021-09-13T17:01:17.565562Z |  +4.502, +135.623 | manual
2021-09-13T11:18:57.940531Z |  +4.502, +135.623 | manual
2021-09-13T11:03:35.297476Z |  +4.502, +135.623 | manual
2021-09-13T10:10:23.406981Z |  +4.502, +135.623 | 1.6  MW | manual
2021-09-13T08:02:58.742785Z |  +4.502, +135.623 | manual
2021-09-13T07:21:18.233000Z |  +4.502, +135.623 | automatic
2021-09-13T07:05:58.890533Z |  +4.502, +135.623 | 2.0  MW | manual
2021-09-13T06:25:08.207426Z |  +4.502, +135.623 | 1.7  MW | manual
2021-09-12T08:31:15.349941Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-12T07:10:16.855424Z |  +4.502, +135.623 | manual
2021-09-12T06:39:46.533000Z |  +4.502, +135.623 | automatic
2021-09-12T05:42:19.353080Z |  +4.502, +135.623 | manual
2021-09-11T10:27:37.406339Z |  +4.502, +135.623 | manual
2021-09-11T08:54:04.502546Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-11T07:46:22.516863Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-11T05:59:29.683000Z |  +4.502, +135.623 | automatic
2021-09-10T09:53:43.949754Z |  +4.502, +135.623 | manual
2021-09-10T09:23:39.226447Z |  +4.502, +135.623 | manual
2021-09-10T08:19:22.262708Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-10T07:59:41.369953Z |  +4.502, +135.623 | 2.1  MW | manual
2021-09-10T06:39:44.485128Z |  +4.502, +135.623 | manual
2021-09-10T05:18:48.104003Z |  +4.502, +135.623 | 2.2  MW | manual
2021-09-09T11:16:48.287437Z |  +4.502, +135.623 | 2.0  MW | manual
2021-09-09T07:27:16.071005Z |  +4.502, +135.623 | manual
2021-09-09T04:39:35.834914Z |  +4.502, +135.623 | 1.8  MW | manual
2021-09-09T04:38:08.983000Z |  +4.502, +135.623 | automatic
2021-09-09T04:12:11.333000Z |  +4.502, +135.623 | automatic
2021-09-08T07:56:43.423956Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-08T07:45:55.881194Z |  +4.502, +135.623 | manual
2021-09-08T04:52:10.276051Z |  +4.502, +135.623 | manual
2021-09-08T04:05:16.519000Z |  +4.502, +135.623 | automatic
2021-09-07T06:30:14.069000Z |  +4.502, +135.623 | automatic
2021-09-07T04:47:09.380328Z |  +4.502, +135.623 | 2.0  MW | manual
2021-09-07T04:17:49.928998Z |  +4.502, +135.623 | manual
2021-09-07T03:33:14.596713Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-07T03:23:09.069000Z |  +4.502, +135.623 | automatic
2021-09-06T07:25:59.392815Z |  +4.502, +135.623 | manual
2021-09-06T05:02:47.370695Z |  +4.502, +135.623 | 1.9  MW | manual
2021-09-06T04:20:01.769191Z |  +4.502, +135.623 | manual
